playlist_name,playlist_img,track_name,track_uri,artist_name,album_name,album_img,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Pa Mi,4qkun7AaUFno3rE8xp0zYi,Lyanno,Pa Mi,https://i.scdn.co/image/77eb7c17cafe550378052f7dcf007a75953f51be,0.835,0.782,G#,-4.256,minor,0.102,0.228,0,0.108,0.645,128.021,230435,4,G# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Tan Bien (feat. Agus Padilla),43Q1jBoHh3pQkh3Oy7TA1g,Lit Killah,Tan Bien (feat. Agus Padilla),https://i.scdn.co/image/047aac092b358f3a5cb960195d81ab774e9453e8,0.784,0.761,A#,-4.253,minor,0.0343,0.108,5.05e-5,0.05,0.385,105.005,204989,4,A# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,La Boca Agua,2xiF2gdQy8PVDlTv7mo0r7,Abraham Mateo,A Cámara Lenta,https://i.scdn.co/image/9edb568bdec8e6f50b744c6b7f49998634f3a533,0.774,0.69,F#,-5.448,minor,0.047,0.00784,9.52e-5,0.0516,0.49,118.962,185027,4,F# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Ella Quiere Beber - Remix,2cYnZNzFRFK0H7vSNxPsUq,Anuel Aa,Ella Quiere Beber (Remix),https://i.scdn.co/image/347fcbc44ad7f79677612b9a33c8d650fe5c6a04,0.751,0.665,G#,-3.083,major,0.124,0.265,0,0.0515,0.698,95.239,219357,4,G# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Adictiva,6MJUCumnQsQEKbCy28tbCP,Daddy Yankee,Adictiva,https://i.scdn.co/image/590fc2b92d54a4febf83b1f24cda03f8e16611f2,0.788,0.771,E,-3.206,minor,0.0563,0.291,5.62e-5,0.172,0.701,99.038,207853,4,E minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Reggaeton,2D3z17LBMJ2HEHeBFFjTLi,J Balvin,Reggaeton,https://i.scdn.co/image/4996ed53171e7a6a5d5d440d917ee0ae13eed7b2,0.747,0.74,E,-4.325,minor,0.191,0.0165,9.94e-5,0.101,0.552,176.059,158800,4,E minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Reggaetón en lo Oscuro,3aUTkuo4ObA6QPtZSu5NBq,Wisin & Yandel,Reggaetón en lo Oscuro,https://i.scdn.co/image/ecb507213696421853ab56663bb50eb2dcef66bb,0.744,0.894,C#,-3.685,major,0.0769,0.0627,3.71e-6,0.108,0.729,92.018,208947,4,C# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Imposible,3ao3OVxHlb3C08vAaApUlm,Luis Fonsi,Imposible,https://i.scdn.co/image/3d81608e0cb052b1ecc7581562c2a4b47360e1bf,0.786,0.764,B,-2.935,major,0.0798,0.122,0,0.102,0.913,90.979,163880,4,B major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,No Es Justo,1RTlTuLOdnmgbe11ynwR7c,J Balvin,No Es Justo,https://i.scdn.co/image/a21d778503322dcb301b342b4d5b7a3fe64b4f25,0.801,0.812,G,-4.47,major,0.0587,0.151,3.64e-4,0.152,0.699,87.971,251267,4,G major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Si Tú,5FbQLB4JlxE1MMubQBdpfi,Justin Quiles,Si Tú,https://i.scdn.co/image/f171ae3d194a3231952ef90502fa6b989591a17a,0.653,0.697,A#,-4.733,minor,0.235,0.276,0,0.0689,0.472,187.764,228511,4,A# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Tú Y Yo (feat. Nicky Jam & Justin Quiles),58smOywZbVu8AjWutppiQA,Valentino,Tú Y Yo (feat. Nicky Jam & Justin Quiles),https://i.scdn.co/image/527c00a4256c4c9c4c0d551495999f2438dcc305,0.805,0.786,C#,-4.418,major,0.0364,0.199,0,0.197,0.751,94.983,200093,4,C# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,A Cámara Lenta,3DqItsxj5oEpnWlqtivSSZ,Abraham Mateo,A Cámara Lenta,https://i.scdn.co/image/21aa473dfe7b97fca6e79a8c46b07d60fd8e0796,0.776,0.829,C#,-5.494,minor,0.0545,0.219,1.91e-6,0.414,0.647,102.047,194333,4,C# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Ni Gucci Ni Prada,7yFML4hCZA6ha7fyAM0utY,Kenny Man,Ni Gucci Ni Prada,https://i.scdn.co/image/6c3a07b84b3e183fa734b3dd12dcaf6d5e38e468,0.802,0.672,D,-5.661,major,0.165,0.456,4.7e-4,0.318,0.888,104.944,174800,4,D major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Tanta Falta,0sPTfDSZgE3KvcvqaKPtEx,Bryant Myers,Tanta Falta,https://i.scdn.co/image/920fa028635be64a81352619b4838fe25a67155d,0.856,0.728,G,-3.497,major,0.0916,0.135,1e-6,0.2,0.797,89.999,181093,4,G major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Ella Fuma,4IYxcqhcFFJ025qfWJeulF,Plan B,Ella Fuma,https://i.scdn.co/image/4ab6bd87dcd4602cad9fbf420a555bfa256bc403,0.8,0.729,A,-2.897,minor,0.144,0.101,0,0.316,0.836,171.976,271515,4,A minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,"Mujeres (Mozart La Para, Justin Quiles, Farruko, Jowell & Randy) - Remix",1AKP5JySgNsr2Y04z1yGHJ,Mozart La Para,"Mujeres (Mozart La Para, Justin Quiles, Farruko, Jowell & Randy) [Remix]",https://i.scdn.co/image/2f2d16119ccd87b9b4742d47ae2339673e229c65,0.81,0.757,C#,-5.352,minor,0.0599,0.0391,3.84e-4,0.346,0.72,100.002,236200,4,C# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Culpables,6q8Lb50EtqNeeJXXe8mMAH,Karol G,Culpables,https://i.scdn.co/image/79ff320b154218723a5e19b3f44a6f4d49ffdc01,0.728,0.801,G#,-2.942,minor,0.0683,0.279,4.71e-6,0.143,0.416,130.059,226627,4,G# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Hola,2dYJKHEqAUTCk2U9zntaS1,Zion & Lennox,Hola,https://i.scdn.co/image/5669fe853ea68af3ef360d1b8401988c5815a235,0.81,0.789,C#,-5.048,major,0.04,0.069,0.00103,0.0638,0.856,94.025,220538,4,C# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Devuelveme,5uvucCRBTkxv7VxIDLOqe7,Ozuna,Aura,https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be,0.744,0.769,B,-4.112,major,0.156,0.554,6.96e-6,0.102,0.784,176.002,188907,4,B major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Inolvidable - Remix,6nqAD8ch0ZUUFojMFf2xdT,Farruko,Inolvidable (Remix),https://i.scdn.co/image/3c7466f9fc1c760aecda26778fd00a99ac7160aa,0.663,0.804,G#,-4.102,minor,0.0582,0.143,0.00126,0.279,0.865,172.006,279370,4,G# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Me Frontió,68Mb6NjkX5hX6DuqHaYhHS,Justin Quiles,Me Frontió,https://i.scdn.co/image/252f198504bb843c63a8201cf9f6222db2ae22cf,0.498,0.782,G#,-4.277,major,0.143,0.409,0,0.121,0.835,83.997,211429,4,G# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Ta To Gucci,4ZwvzrrLmeaOEYHQmKb94l,Cauty,Ta To Gucci,https://i.scdn.co/image/6a67f087a0a0a9e10bc1f34d9f137f0636cb94a6,0.738,0.593,C#,-7.597,minor,0.486,0.54,0.00219,0.109,0.542,187.832,174377,4,C# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Por Que Te Demoras?,6URNgz911jj10KXTFtevcS,Plan B,House of Pleasure,https://i.scdn.co/image/6735800401af4cfaa6bf7acc8858e0966c008bc1,0.893,0.785,D,-5.919,minor,0.0812,0.0394,0,0.055,0.93,96.039,191400,4,D minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Luz Apaga,5Q3e16qE1RE5oilN3ukasm,Ozuna,Luz Apaga,https://i.scdn.co/image/2a96d783638358d1d34ada1fcb99441f4493c066,0.611,0.791,C#,-3.558,major,0.173,0.19,3.02e-6,0.12,0.658,192.07,245000,4,C# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Suave (Remix),0alWUvsJHk83HVWCnyCG51,El Alfa,Suave (Remix),https://i.scdn.co/image/ac7e2386b305b57a979927a29d4e5bcb07dec417,0.873,0.913,D,-2.612,major,0.0783,0.128,0.00223,0.0656,0.433,120.006,305500,4,D major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Bella - Remix,0SKhd6uBssOAqEvlLuUr3s,Wolfine,Bella (Remix),https://i.scdn.co/image/71fada9995e45ee6025d837e53ce0ee8256aedfc,0.917,0.476,D#,-6.621,major,0.0655,0.304,0,0.103,0.87,93.987,218360,4,D# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,El Clavo - Remix,6bI00brFpeprqCDqKouEJS,Prince Royce,El Clavo (Remix),https://i.scdn.co/image/275228883cf2eda96705981cc5e45842cf1fdaf7,0.789,0.797,B,-2.726,minor,0.114,0.0576,0,0.104,0.73,162.079,171338,4,B minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Bipolar,4WzsycqZkpkS48H9AAAGux,Chris Jeday,Bipolar,https://i.scdn.co/image/b9b7e3d991170e3435dbe27f255e6f87d8c848c6,0.8,0.693,C#,-5.72,major,0.0499,0.324,0,0.123,0.424,152.081,219880,4,C# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,De la Mia Personal,4vgpwBnF0ZuhoID7lmGEyf,J Alvarez,La Fama Que Camina,https://i.scdn.co/image/4eedcfd050cd1d373f379169305cc5c05392b2ab,0.801,0.842,D,-4.092,minor,0.0618,0.183,0,0.15,0.649,93.031,223775,4,D minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Inolvidable,30R2SoOAsKJmaHzA7CGZdA,Farruko,Inolvidable,https://i.scdn.co/image/e80c5b362b0dce247aaa9f711e81ee2e5447ca21,0.677,0.797,B,-4.131,major,0.0759,0.239,2.35e-4,0.248,0.903,172.044,219044,4,B major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",4QtiVmuA88tPQiCOHZuQ5b,Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",https://i.scdn.co/image/d4c7994426515e1167372fd827698066be74a5e2,0.792,0.895,C#,-3.112,minor,0.0589,0.165,0,0.0501,0.794,94.968,201526,4,C# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,El Farsante - Remix,7uYgVgRSgqluZclLS7wpp4,Ozuna,El Farsante (Remix),https://i.scdn.co/image/4dfdca2727fa0bb664d3b2439094b6dc7a7817b7,0.737,0.742,F#,-2.875,major,0.0441,0.218,0,0.316,0.386,119.966,258000,4,F# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Usted,79HTe42PihWUUq4BDjcuCq,Juan Magán,Usted,https://i.scdn.co/image/c14e175881feede011e0d70a173c35694ccc5fa0,0.712,0.833,C,-4.101,major,0.0618,0.0155,0,0.273,0.326,104.879,233749,4,C major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Espina,5V83X8DPJ1CxO13xltF8cg,Anuel Aa,Real Hasta la Muerte,https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0,0.672,0.852,C,-3.998,major,0.0495,0.203,0,0.118,0.589,176.133,198303,4,C major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Anda Lucia,60UmMVNcz7FlYE9myH8IzS,Baby Rasta & Gringo,Anda Lucia,https://i.scdn.co/image/16e9505689133505b455c695fccc73dba759b28e,0.646,0.74,C#,-4.848,major,0.062,0.179,2.23e-5,0.102,0.821,169.922,247400,4,C# major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Puesto pal' Millón - Remix,1csGDtYYiqJmQi2E8ZYl6O,Dalex,Puesto pal' Millón (Remix),https://i.scdn.co/image/82057efe755de7c14ca57e8ad0aa152be5917309,0.753,0.684,C,-6.477,major,0.17,0.291,0,0.168,0.446,175.05,318839,4,C major
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Que Sera de Mi,2ROo4o3pZOgNJ3LX9aphXu,Baby Rasta & Gringo,Que Sera de Mi,https://i.scdn.co/image/5ba8620caf8bc959e3f03068270ef6ce25a0ea9d,0.804,0.842,F,-3.781,minor,0.064,0.052,5.22e-6,0.15,0.888,90.028,196721,4,F minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,2 Locos,1LAB3MACakk6C8YTomKGSn,Lenny Tavárez,Los del Futuro (The Mixtape),https://i.scdn.co/image/94bbe4c55c94d0a82746d0caffba2c0632cf37be,0.797,0.644,A#,-5.724,minor,0.144,0.672,2.24e-5,0.0845,0.561,121.96,228200,4,A# minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Te Guste,0ifLplTQxXkFZKMQpWCHii,Jennifer Lopez,Te Guste,https://i.scdn.co/image/3aee52ebd7999da058e01c15fd4edf7f8a864503,0.877,0.619,A,-6.692,minor,0.233,0.119,0,0.088,0.222,138.109,222787,4,A minor
TOP HITS PUERTO RICO - TOP 50 PUERTO RICO - PUERTO RICO TOP 50 - TOP SONGS IN PUERTO RICO 2019,https://pl.scdn.co/images/pl/default/91defa33097a01770201776d53b8b5cf29c71de7,Está Rico,2wRkBumdItthjYP9XknImg,Marc Anthony,Está Rico,https://i.scdn.co/image/d858eb4c9d939d4a9a2f70cd573d0426ea21a342,0.817,0.74,B,-4.566,minor,0.283,0.266,0,0.0992,0.674,130.04,215151,4,B minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,Merry Christmas,https://i.scdn.co/image/e06f3ddadf59ee24504fc02bfe205945807a2437,0.335,0.625,G,-7.462,major,0.0386,0.164,0,0.0708,0.346,150.277,241107,4,G major
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Tout oublier,06O3hxudc6V0BOuoCFSy71,Angèle,Brol,https://i.scdn.co/image/458c677e9ab27951f97257b35cbd19f77bbc846c,0.692,0.542,B,-7.9,minor,0.197,0.493,2.75e-6,0.247,0.285,105.005,202120,4,B minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Madrina,4miiqu2dxOhBguQDHtqssH,Maes,Pure,https://i.scdn.co/image/77eb7c17cafe5503efcf969064d6ca5286e27817,0.736,0.797,B,-5.168,minor,0.0579,0.178,0.0192,0.36,0.713,122.984,220213,4,B minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Jaloux,0QnEGWGECQUPuE3m8L6hdT,Dadju,Gentleman 2.0 (Réédition),https://i.scdn.co/image/329bd9554d951210f9b607a2a445e474745d5371,0.558,0.797,G#,-3.89,minor,0.0739,0.193,0,0.399,0.368,139.992,233986,4,G# minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,We Own the Night - Remix,7f8t6kuNapY2T6mXGZVbkG,Yeti Tactics,We Own the Night (Remix),https://i.scdn.co/image/77eb7c17cafe550317ff963e84888e808334e056,0.754,0.751,A#,-4.664,minor,0.0367,0.0145,3.26e-5,0.289,0.654,100.957,185347,4,A# minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478,0.841,0.798,C#,-4.206,minor,0.229,0.153,3.33e-6,0.0618,0.591,95.948,212500,4,C# minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Last Christmas,2FRnf9qhLbvw8fu4IBXx78,Wham!,LAST CHRISTMAS,https://i.scdn.co/image/e106efaf6cfa29007b6f111c4137e3b56219946c,0.735,0.478,D,-12.472,major,0.0293,0.189,2.48e-6,0.355,0.947,107.682,262960,4,D major
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Dark Clouds,7tBUbUYxVedM2E3Z0doMUf,Saintway,Dark Clouds,https://i.scdn.co/image/00e28f951a3b349c1c159b1bff8fa4fcfbb6c488,0.73,0.494,E,-10.064,major,0.0295,0.659,0,0.101,0.461,102.946,217282,4,E major
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Copines,1Bhm5HNO1cq8olDbBmokyL,Aya Nakamura,NAKAMURA,https://i.scdn.co/image/cfea917f5aeae1a74f6cbb24103eb6f6b7fd3a71,0.702,0.786,G#,-3.943,minor,0.086,0.261,0,0.105,0.904,180.02,171720,4,G# minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,1000°C,6l7PqWKsgm4NLomOE7Veou,Lomepal,Jeannine,https://i.scdn.co/image/77eb7c17cafe5503a8874fc96e42dcfb415430e8,0.706,0.553,D#,-8.056,minor,0.112,0.263,3.44e-5,0.111,0.392,102.996,235907,4,D# minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Player 2,5FNeZne4Na6FgrvQUKGGSM,William Of Evans,Player 2,https://i.scdn.co/image/8e2c5154c9057b0539c7211048fa73aace014d54,0.518,0.572,D,-4.326,major,0.186,0.109,0,0.0752,0.163,126.516,248854,4,D major
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Sale mood,7oxSh7uiB74lWGVIv2Qtlm,Bramsito,Sale mood,https://i.scdn.co/image/5b1711a06bee46a59520f58192911e19b3e64f7d,0.685,0.761,B,-4.556,minor,0.0641,0.297,0,0.234,0.726,159.929,216326,4,B minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Jon Snow,2pz2M2tXX8ROcV1Pesr725,Lacrim,Jon Snow,https://i.scdn.co/image/b7c5b988b867b1613a4fd207c7a99ba2b18f41fe,0.91,0.782,F#,-7.621,minor,0.322,0.0762,2.13e-6,0.101,0.49,106.99,198733,4,F# minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,This Is My Time,4Qmae2vfR7MnrsgNV61LL2,Whitepink,This Is My Time,https://i.scdn.co/image/b68a52db0c25cb52e48808ef7122f7a0f31cdf4b,0.805,0.567,C#,-11.251,major,0.171,0.0163,0.438,0.253,0.437,90.001,146400,4,C# major
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Rêves bizarres (feat. Damso),7lhuM9WUqdThw72dCBRmQW,Orelsan,La fête est finie - EPILOGUE,https://i.scdn.co/image/1d9fa469e5965e38077768beb13a5fd5d1e16163,0.816,0.652,A#,-6.157,minor,0.231,0.11,0,0.0957,0.736,143.995,212609,4,A# minor
TOP HITS FRANCE - TOP 50 FRANCE - FRANCE TOP 50 - TOP SONGS IN FRANCE 2019,https://pl.scdn.co/images/pl/default/64497946ed783fd2258d31594472b47ce5ffac9a,Trop beau,4WB9OeauHXnGOMUK4s80gM,Lomepal,Jeannine,https://i.scdn.co/image/77eb7c17cafe5503a8874fc96e42dcfb415430e8,0.748,0.66,E,-6.034,minor,0.0404,0.295,5.56e-6,0.0883,0.324,123.902,244587,4,E minor
